x1,y1
0,0
0.001001,0
0.002002,0
0.003003,0
0.004004,0
0.005005,0
0.006006,0
0.007007,0
0.008008,0
0.009009,0
0.01001,0
0.011011,0
0.012012,0
0.013013,0
0.014014,0
0.015015,0
0.016016,0
0.017017,0
0.018018,0
0.019019,0
0.02002,0
0.021021,0
0.022022,0
0.023023,0
0.024024,0
0.025025,0
0.026026,0
0.027027,0
0.028028,0
0.029029,0
0.03003,0
0.031031,0
0.032032,0
0.033033,0
0.034034,0
0.035035,0
0.036036,0
0.037037,0
0.038038,0
0.039039,0
0.04004,0
0.041041,0
0.042042,0
0.043043,0
0.044044,0
0.045045,0
0.046046,0
0.047047,0
0.048048,0
0.049049,0
0.05005,0
0.051051,0
0.052052,0
0.053053,0
0.054054,0
0.055055,0
0.056056,0
0.057057,0
0.058058,0
0.059059,0
0.06006,0
0.061061,0
0.062062,0
0.063063,0
0.064064,0
0.065065,0
0.066066,0
0.067067,0
0.068068,0
0.069069,0
0.07007,0
0.071071,0
0.072072,0
0.073073,0
0.074074,0
0.075075,0
0.076076,0
0.077077,0
0.078078,0
0.079079,0
0.08008,0
0.081081,0
0.082082,0
0.083083,0.00019256
0.084084,0.00079303
0.085085,0.0017945
0.086086,0.0031897
0.087087,0.0049712
0.088088,0.0071312
0.089089,0.0096622
0.09009,0.012556
0.091091,0.015805
0.092092,0.019401
0.093093,0.023336
0.094094,0.027601
0.095095,0.032189
0.096096,0.03709
0.097097,0.042297
0.098098,0.047801
0.099099,0.053593
0.1001,0.059666
0.1011,0.06601
0.1021,0.072617
0.1031,0.079479
0.1041,0.086587
0.10511,0.093932
0.10611,0.10151
0.10711,0.1093
0.10811,0.11731
0.10911,0.12552
0.11011,0.13393
0.11111,0.14253
0.11211,0.1513
0.11311,0.16025
0.11411,0.16936
0.11512,0.17862
0.11612,0.18804
0.11712,0.19759
0.11812,0.20728
0.11912,0.21709
0.12012,0.22701
0.12112,0.23705
0.12212,0.24719
0.12312,0.25742
0.12412,0.26774
0.12513,0.27815
0.12613,0.28863
0.12713,0.29917
0.12813,0.30977
0.12913,0.32043
0.13013,0.33114
0.13113,0.34189
0.13213,0.35267
0.13313,0.36348
0.13413,0.37431
0.13514,0.38516
0.13614,0.39602
0.13714,0.40689
0.13814,0.41776
0.13914,0.42862
0.14014,0.43947
0.14114,0.4503
0.14214,0.46111
0.14314,0.4719
0.14414,0.48265
0.14515,0.49337
0.14615,0.50405
0.14715,0.51468
0.14815,0.52526
0.14915,0.53579
0.15015,0.54626
0.15115,0.55667
0.15215,0.56701
0.15315,0.57729
0.15415,0.58748
0.15516,0.59761
0.15616,0.60765
0.15716,0.6176
0.15816,0.62747
0.15916,0.63725
0.16016,0.64694
0.16116,0.65652
0.16216,0.66601
0.16316,0.6754
0.16416,0.68468
0.16517,0.69385
0.16617,0.70291
0.16717,0.71186
0.16817,0.7207
0.16917,0.72942
0.17017,0.73801
0.17117,0.74649
0.17217,0.75484
0.17317,0.76307
0.17417,0.77117
0.17518,0.77915
0.17618,0.78699
0.17718,0.7947
0.17818,0.80228
0.17918,0.80972
0.18018,0.81703
0.18118,0.8242
0.18218,0.83123
0.18318,0.83812
0.18418,0.84488
0.18519,0.85149
0.18619,0.85796
0.18719,0.86429
0.18819,0.87047
0.18919,0.87651
0.19019,0.88241
0.19119,0.88816
0.19219,0.89376
0.19319,0.89922
0.19419,0.90453
0.1952,0.9097
0.1962,0.91472
0.1972,0.91959
0.1982,0.92432
0.1992,0.9289
0.2002,0.93333
0.2012,0.93762
0.2022,0.94176
0.2032,0.94575
0.2042,0.94959
0.20521,0.95329
0.20621,0.95685
0.20721,0.96026
0.20821,0.96352
0.20921,0.96664
0.21021,0.96961
0.21121,0.97244
0.21221,0.97513
0.21321,0.97768
0.21421,0.98008
0.21522,0.98234
0.21622,0.98446
0.21722,0.98645
0.21822,0.98829
0.21922,0.98999
0.22022,0.99156
0.22122,0.99299
0.22222,0.99429
0.22322,0.99545
0.22422,0.99647
0.22523,0.99736
0.22623,0.99813
0.22723,0.99876
0.22823,0.99926
0.22923,0.99963
0.23023,0.99987
0.23123,0.99999
0.23223,0.99998
0.23323,0.99985
0.23423,0.99959
0.23524,0.99921
0.23624,0.99871
0.23724,0.99809
0.23824,0.99736
0.23924,0.9965
0.24024,0.99553
0.24124,0.99444
0.24224,0.99325
0.24324,0.99193
0.24424,0.99051
0.24525,0.98898
0.24625,0.98734
0.24725,0.98559
0.24825,0.98374
0.24925,0.98178
0.25025,0.97972
0.25125,0.97756
0.25225,0.9753
0.25325,0.97294
0.25425,0.97048
0.25526,0.96793
0.25626,0.96528
0.25726,0.96254
0.25826,0.9597
0.25926,0.95678
0.26026,0.95376
0.26126,0.95066
0.26226,0.94747
0.26326,0.9442
0.26426,0.94084
0.26527,0.93741
0.26627,0.93389
0.26727,0.93029
0.26827,0.92661
0.26927,0.92286
0.27027,0.91903
0.27127,0.91513
0.27227,0.91116
0.27327,0.90711
0.27427,0.903
0.27528,0.89882
0.27628,0.89457
0.27728,0.89025
0.27828,0.88588
0.27928,0.88144
0.28028,0.87694
0.28128,0.87237
0.28228,0.86775
0.28328,0.86308
0.28428,0.85834
0.28529,0.85356
0.28629,0.84872
0.28729,0.84383
0.28829,0.83888
0.28929,0.83389
0.29029,0.82885
0.29129,0.82377
0.29229,0.81864
0.29329,0.81346
0.29429,0.80825
0.2953,0.80299
0.2963,0.79769
0.2973,0.79235
0.2983,0.78698
0.2993,0.78157
0.3003,0.77612
0.3013,0.77064
0.3023,0.76513
0.3033,0.75959
0.3043,0.75402
0.30531,0.74841
0.30631,0.74278
0.30731,0.73713
0.30831,0.73145
0.30931,0.72574
0.31031,0.72001
0.31131,0.71426
0.31231,0.70849
0.31331,0.7027
0.31431,0.69689
0.31532,0.69106
0.31632,0.68521
0.31732,0.67935
0.31832,0.67348
0.31932,0.66759
0.32032,0.66169
0.32132,0.65578
0.32232,0.64986
0.32332,0.64393
0.32432,0.638
0.32533,0.63205
0.32633,0.6261
0.32733,0.62014
0.32833,0.61418
0.32933,0.60822
0.33033,0.60226
0.33133,0.59629
0.33233,0.59032
0.33333,0.58435
0.33433,0.57839
0.33534,0.57243
0.33634,0.56647
0.33734,0.56051
0.33834,0.55456
0.33934,0.54861
0.34034,0.54268
0.34134,0.53675
0.34234,0.53082
0.34334,0.52491
0.34434,0.51901
0.34535,0.51311
0.34635,0.50723
0.34735,0.50136
0.34835,0.4955
0.34935,0.48966
0.35035,0.48383
0.35135,0.47802
0.35235,0.47222
0.35335,0.46644
0.35435,0.46068
0.35536,0.45493
0.35636,0.4492
0.35736,0.4435
0.35836,0.43781
0.35936,0.43214
0.36036,0.42649
0.36136,0.42087
0.36236,0.41527
0.36336,0.40969
0.36436,0.40413
0.36537,0.3986
0.36637,0.39309
0.36737,0.38761
0.36837,0.38216
0.36937,0.37673
0.37037,0.37133
0.37137,0.36595
0.37237,0.3606
0.37337,0.35529
0.37437,0.35
0.37538,0.34474
0.37638,0.33951
0.37738,0.33431
0.37838,0.32914
0.37938,0.324
0.38038,0.3189
0.38138,0.31382
0.38238,0.30878
0.38338,0.30378
0.38438,0.2988
0.38539,0.29386
0.38639,0.28896
0.38739,0.28408
0.38839,0.27925
0.38939,0.27445
0.39039,0.26968
0.39139,0.26495
0.39239,0.26026
0.39339,0.2556
0.39439,0.25098
0.3954,0.2464
0.3964,0.24186
0.3974,0.23735
0.3984,0.23288
0.3994,0.22845
0.4004,0.22406
0.4014,0.21971
0.4024,0.2154
0.4034,0.21113
0.4044,0.20689
0.40541,0.2027
0.40641,0.19855
0.40741,0.19444
0.40841,0.19037
0.40941,0.18634
0.41041,0.18235
0.41141,0.1784
0.41241,0.17449
0.41341,0.17063
0.41441,0.16681
0.41542,0.16302
0.41642,0.15929
0.41742,0.15559
0.41842,0.15194
0.41942,0.14833
0.42042,0.14476
0.42142,0.14123
0.42242,0.13775
0.42342,0.13431
0.42442,0.13092
0.42543,0.12756
0.42643,0.12425
0.42743,0.12099
0.42843,0.11777
0.42943,0.11459
0.43043,0.11145
0.43143,0.10836
0.43243,0.10532
0.43343,0.10232
