x1,y1
0,0
0.001001,0
0.002002,0
0.003003,0
0.004004,0
0.005005,0
0.006006,0
0.007007,0
0.008008,0
0.009009,0
0.01001,0
0.011011,0
0.012012,0
0.013013,0
0.014014,0
0.015015,0
0.016016,0
0.017017,0
0.018018,0
0.019019,0
0.02002,0
0.021021,0
0.022022,0
0.023023,0
0.024024,0
0.025025,0
0.026026,0
0.027027,0
0.028028,0
0.029029,0
0.03003,0
0.031031,0
0.032032,0
0.033033,0
0.034034,0
0.035035,0
0.036036,0
0.037037,0
0.038038,0
0.039039,0
0.04004,0
0.041041,0
0.042042,0
0.043043,0
0.044044,0
0.045045,0
0.046046,0
0.047047,0
0.048048,0
0.049049,0
0.05005,0
0.051051,0
0.052052,0
0.053053,0
0.054054,0
0.055055,0
0.056056,0
0.057057,0
0.058058,0
0.059059,0
0.06006,0
0.061061,0
0.062062,0
0.063063,0
0.064064,0
0.065065,0
0.066066,0
0.067067,0
0.068068,0
0.069069,0
0.07007,0
0.071071,0
0.072072,0
0.073073,0
0.074074,0
0.075075,0
0.076076,0
0.077077,0
0.078078,0
0.079079,0
0.08008,0
0.081081,0
0.082082,0
0.083083,0
0.084084,0
0.085085,0
0.086086,0
0.087087,0
0.088088,0
0.089089,0
0.09009,0
0.091091,0
0.092092,0
0.093093,0
0.094094,0
0.095095,0
0.096096,0
0.097097,0
0.098098,0
0.099099,0
0.1001,0
0.1011,0
0.1021,0
0.1031,0
0.1041,0
0.10511,0
0.10611,0
0.10711,0
0.10811,0
0.10911,0
0.11011,0
0.11111,0
0.11211,0
0.11311,0
0.11411,0
0.11512,0
0.11612,0
0.11712,0
0.11812,0
0.11912,0
0.12012,0
0.12112,0
0.12212,0
0.12312,0
0.12412,0
0.12513,0
0.12613,0
0.12713,0
0.12813,0
0.12913,0
0.13013,0
0.13113,0
0.13213,0
0.13313,0
0.13413,0
0.13514,0
0.13614,0
0.13714,0
0.13814,0
0.13914,0
0.14014,0
0.14114,0
0.14214,0
0.14314,0
0.14414,0
0.14515,0
0.14615,0
0.14715,0
0.14815,0
0.14915,0
0.15015,0
0.15115,0
0.15215,0
0.15315,0
0.15415,0
0.15516,0
0.15616,0
0.15716,0
0.15816,0
0.15916,0
0.16016,0
0.16116,0
0.16216,0
0.16316,0
0.16416,0
0.16517,0
0.16617,0
0.16717,0
0.16817,0
0.16917,0
0.17017,0
0.17117,0
0.17217,0
0.17317,0
0.17417,0
0.17518,0
0.17618,0
0.17718,0
0.17818,0
0.17918,0
0.18018,0
0.18118,0
0.18218,0
0.18318,0
0.18418,0
0.18519,0
0.18619,0
0.18719,0
0.18819,0
0.18919,0
0.19019,0
0.19119,0
0.19219,0
0.19319,0
0.19419,0
0.1952,0
0.1962,0
0.1972,0
0.1982,0
0.1992,0
0.2002,0
0.2012,0
0.2022,0
0.2032,0
0.2042,0
0.20521,0
0.20621,0
0.20721,0
0.20821,0
0.20921,0
0.21021,0
0.21121,0
0.21221,0
0.21321,0
0.21421,0
0.21522,0
0.21622,0
0.21722,0
0.21822,0
0.21922,0
0.22022,0
0.22122,0
0.22222,0
0.22322,0
0.22422,0
0.22523,0
0.22623,0
0.22723,0
0.22823,0
0.22923,0
0.23023,0
0.23123,0
0.23223,2.0227e-05
0.23323,0.00015327
0.23423,0.00040959
0.23524,0.00078803
0.23624,0.0012874
0.23724,0.0019065
0.23824,0.0026441
0.23924,0.003499
0.24024,0.0044699
0.24124,0.0055555
0.24224,0.0067547
0.24324,0.0080661
0.24424,0.0094884
0.24525,0.01102
0.24625,0.01266
0.24725,0.014408
0.24825,0.01626
0.24925,0.018217
0.25025,0.020277
0.25125,0.022439
0.25225,0.024701
0.25325,0.027062
0.25425,0.02952
0.25526,0.032074
0.25626,0.034723
0.25726,0.037465
0.25826,0.040299
0.25926,0.043224
0.26026,0.046237
0.26126,0.049339
0.26226,0.052527
0.26326,0.055799
0.26426,0.059156
0.26527,0.062594
0.26627,0.066113
0.26727,0.069711
0.26827,0.073387
0.26927,0.07714
0.27027,0.080967
0.27127,0.084869
0.27227,0.088842
0.27327,0.092887
0.27427,0.097
0.27528,0.10118
0.27628,0.10543
0.27728,0.10975
0.27828,0.11412
0.27928,0.11856
0.28028,0.12306
0.28128,0.12763
0.28228,0.13225
0.28328,0.13692
0.28428,0.14166
0.28529,0.14644
0.28629,0.15128
0.28729,0.15617
0.28829,0.16112
0.28929,0.16611
0.29029,0.17115
0.29129,0.17623
0.29229,0.18136
0.29329,0.18654
0.29429,0.19175
0.2953,0.19701
0.2963,0.20231
0.2973,0.20765
0.2983,0.21302
0.2993,0.21843
0.3003,0.22388
0.3013,0.22936
0.3023,0.23487
0.3033,0.24041
0.3043,0.24598
0.30531,0.25159
0.30631,0.25722
0.30731,0.26287
0.30831,0.26855
0.30931,0.27426
0.31031,0.27999
0.31131,0.28574
0.31231,0.29151
0.31331,0.2973
0.31431,0.30311
0.31532,0.30894
0.31632,0.31479
0.31732,0.32065
0.31832,0.32652
0.31932,0.33241
0.32032,0.33831
0.32132,0.34422
0.32232,0.35014
0.32332,0.35607
0.32432,0.362
0.32533,0.36795
0.32633,0.3739
0.32733,0.37986
0.32833,0.38582
0.32933,0.39178
0.33033,0.39774
0.33133,0.40371
0.33233,0.40968
0.33333,0.41565
0.33433,0.42161
0.33534,0.42757
0.33634,0.43353
0.33734,0.43949
0.33834,0.44544
0.33934,0.45139
0.34034,0.45732
0.34134,0.46325
0.34234,0.46918
0.34334,0.47509
0.34434,0.48099
0.34535,0.48689
0.34635,0.49277
0.34735,0.49864
0.34835,0.5045
0.34935,0.51034
0.35035,0.51617
0.35135,0.52198
0.35235,0.52778
0.35335,0.53356
0.35435,0.53932
0.35536,0.54507
0.35636,0.5508
0.35736,0.5565
0.35836,0.56219
0.35936,0.56786
0.36036,0.57351
0.36136,0.57913
0.36236,0.58473
0.36336,0.59031
0.36436,0.59587
0.36537,0.6014
0.36637,0.60691
0.36737,0.61239
0.36837,0.61784
0.36937,0.62327
0.37037,0.62867
0.37137,0.63405
0.37237,0.6394
0.37337,0.64471
0.37437,0.65
0.37538,0.65526
0.37638,0.66049
0.37738,0.66569
0.37838,0.67086
0.37938,0.676
0.38038,0.6811
0.38138,0.68618
0.38238,0.69122
0.38338,0.69622
0.38438,0.7012
0.38539,0.70614
0.38639,0.71104
0.38739,0.71592
0.38839,0.72075
0.38939,0.72555
0.39039,0.73032
0.39139,0.73505
0.39239,0.73974
0.39339,0.7444
0.39439,0.74902
0.3954,0.7536
0.3964,0.75814
0.3974,0.76265
0.3984,0.76712
0.3994,0.77155
0.4004,0.77594
0.4014,0.78029
0.4024,0.7846
0.4034,0.78887
0.4044,0.79311
0.40541,0.7973
0.40641,0.80145
0.40741,0.80556
0.40841,0.80963
0.40941,0.81366
0.41041,0.81765
0.41141,0.8216
0.41241,0.82551
0.41341,0.82937
0.41441,0.83319
0.41542,0.83698
0.41642,0.84071
0.41742,0.84441
0.41842,0.84806
0.41942,0.85167
0.42042,0.85524
0.42142,0.85877
0.42242,0.86225
0.42342,0.86569
0.42442,0.86908
0.42543,0.87244
0.42643,0.87575
0.42743,0.87901
0.42843,0.88223
0.42943,0.88541
0.43043,0.88855
0.43143,0.89164
0.43243,0.89468
0.43343,0.89768
0.43443,0.90064
0.43544,0.90356
0.43644,0.90643
0.43744,0.90925
0.43844,0.91203
0.43944,0.91477
0.44044,0.91747
0.44144,0.92011
0.44244,0.92272
0.44344,0.92528
0.44444,0.92779
0.44545,0.93027
0.44645,0.93269
0.44745,0.93508
0.44845,0.93742
0.44945,0.93971
0.45045,0.94196
0.45145,0.94417
0.45245,0.94633
0.45345,0.94845
0.45445,0.95052
0.45546,0.95255
0.45646,0.95454
0.45746,0.95648
0.45846,0.95838
0.45946,0.96023
0.46046,0.96204
0.46146,0.96381
0.46246,0.96553
0.46346,0.96721
0.46446,0.96885
0.46547,0.97044
0.46647,0.97199
0.46747,0.9735
0.46847,0.97496
0.46947,0.97638
0.47047,0.97776
0.47147,0.97909
0.47247,0.98038
0.47347,0.98163
0.47447,0.98284
0.47548,0.98401
0.47648,0.98513
0.47748,0.98621
